Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score
598,7580ef49f1ff918f,open,Ming Jiang,3806 N High School Rd,Indianapolis,46254,Indiana,United States,Chinese,$,41,2009,3173280818,,Aiping Jiang,Owner,Chinese,1.77
599,80ae495bbe944745,open,Fried Rice King,7490 Old National Hwy,Riverdale,30296,Georgia,United States,Mandarin,$,36,2000,7709096076,,Chen Cheng,,Chinese,1.7
600,940938bd77215b61,open,A9 Chinese Restaurant,101 Grandview Dr,Toledo,52342,Iowa,United States,Chinese,,11,2013,6414842268,,Zuhau Su,,Chinese,1.53
601,a66593f32febc8cc,open,The Fortune Cookie,1705 S Beacon Blvd,Grand Haven,49417,Michigan,United States,Chinese,$,56,2007,6168468686,,Rose L,Owner,Chinese,1.46
602,a8fd5029103f2bb0,open,Number 1 Chinese Restaurant,3710 Eastern Ave,Baltimore,21224,Maryland,United States,Chinese,$,34,1994,4107321122,info@number1chinesemd.com,,,Chinese,1.56
603,b0acaa4eb4485007,open,Hunan Inn Chinese Restaurant,3662 Chamblee Tucker Rd,Atlanta,30341,Georgia,United States,Chinese,$,37,1985,7704938268,,Roger Mu,General,Chinese,1.41
604,b6c13648ca8d88b6,open,Number 1 Chinese Kitchen,3998 Roland Ave,Baltimore,21211,Maryland,United States,Chinese,$,75,2006,4102351688,info@no1chinesekitchen-md.com,,,Chinese,1.7
605,cfe650bff13fb3b7,open,Panda Garden,1968 Lake Worth Rd,Lake Worth Beach,33461,Florida,United States,Chinese,$,32,2001,5615868778,mgoble@duffysmvp.com,Marc Goble,Operations,Chinese,1.84
606,d4c4711271967ee7,open,Girard Wok Chinese Restaurant,44 W Liberty St,Girard,44420,Ohio,United States,Chinese,$,43,1991,3305454221,,Siang Theng,Owner,Chinese,1.77
607,effc576346780522,open,Chen's Garden,3920 9th Ave,Brooklyn,11232,New York,United States,Chinese,$,56,0,7188541116,,,,Chinese,1.43
608,f151839c81791efe,open,Neptune Cafe,1597 John F Kennedy Blvd,Jersey City,07305,New Jersey,United States,Chinese,$,25,1994,2013339337,,Oliver Chen,Owner,Chinese,1.56
609,f5b61f6e0dd45a05,open,Dick Lee Pastry,716 Jackson St,San Francisco,94133,California,United States,Chinese,$,58,1978,4153970788,,Ada C,General,Chinese,1.6
610,f9907d4ed6dba5c4,open,Hunan Express,5997 Williams Dr,Corpus Christi,78412,Texas,United States,Chinese,$$,52,0,3619922222,,,,Chinese,1.43
611,ffe55581156c0a56,open,Deerhead Hot Dogs,1201 Churchmans Rd,Newark,19713,Delaware,United States,Chinese,$,42,2007,3022669333,deerheadhotdogs.todd@gmail.com,,,Chinese,1.49
612,1cde03a95786c7d7,open,Wok Crazy,3495 S Congress Ave,Lake Worth Beach,33461,Florida,United States,Chinese,$$$,36,2003,5619640833,www.wokcrazy@gmail.com,,,Chinese,1.44
613,4b2d251652313254,open,New Great Wall,330 Main St,Wilton,04294,Maine,United States,Chinese,$,64,2005,2076453628,info@wilsonlakeinn.com,,,Chinese,1.53
614,509e6f4d8459cd7f,open,Han's II Chinese Carry Out,2740 Greenbriar Pkwy SW,Atlanta,30331,Georgia,United States,Chinese,$,44,2010,4043495928,,Chang Chen,,Chinese,1.56
615,523ff299a5dd503f,open,Orchid Garden,1917 S Alex Rd,West Carrollton City,45449,Ohio,United States,Chinese,,56,1998,9378662254,,Cheng Liang,,Chinese,1.67
616,53a3b147a1766a15,open,Cathay Express,890 Broadway,Buffalo,14212,New York,United States,Chinese,$,36,2009,7168481888,,,,Chinese,1.41
617,57f5ec05cc64d9b3,open,Tsui's Garden,6426 Ventnor Ave,Ventnor City,08406,New Jersey,United States,Chinese,$,64,1993,6098226556,info@tsuisgarden.com,,,Chinese,1.6
618,5f80926ad6f5a894,open,Ying Li Restaurant,342 W San Ysidro Blvd,San Ysidro,92173,California,United States,"Chinese, Mandarin",$,58,1996,6194282288,,Jieling Chen,Owner,Chinese,1.89
619,6878068e19d3a5f5,open,Eastern Restaurant,15789 Livingston Rd,Accokeek,20607,Maryland,United States,Chinese,$,67,2009,3012834770,,Yi Guo,,Chinese,1.53
620,6b95aed92a5cae8a,open,Eighty-Eight Chinese,1730 Airport Rd,Lancaster,29720,South Carolina,United States,Chinese,,17,1995,8032859968,,Fayu Ni,Owner,Chinese,1.46
621,78d00b1f4c90d8a1,open,Red Star,112 E 116th St,New York,10029,New York,United States,Chinese,$,34,0,2128608883,,,,Chinese,1.6
622,7e5451634ea177c3,open,#1 Chop Suey,2550 W Addison St,Chicago,60618,Illinois,United States,Chinese,$,62,2003,7738838808,,Tuo Hu,Owner,Chinese,1.53
623,8c066b65cdc32ed7,open,Wok,2079 Mt Zion Rd,Morrow,30260,Georgia,United States,Chinese,$,37,0,7704713232,,,,Chinese,1.67
624,92b87ea953512555,open,China East,726 Ferry Cut Off St,New Castle,19720,Delaware,United States,Chinese,$,34,2005,3026557746,,Tom LI,General,Chinese,1.49
625,9dd910baa7fb2fcb,open,Hunan Garden,723 Saratoga Ave,Lima,45804,Ohio,United States,Chinese,$,78,1995,4192281995,jenny3682@hotmail.com,,,Chinese,1.91
626,a53991b13fa75b85,open,Sun Hing Chinese Food,1451 Light St,Baltimore,21230,Maryland,United States,Chinese,$,37,1984,4108378482,,Deli Chen,General,Chinese,1.56
627,a6b0376e583d6014,open,Village Cafe,205 E Main St,Barstow,92311,California,United States,Chinese,$,21,0,7602565152,,,,Chinese,1.64
628,aa043d7e512a4879,open,Ocean Garden Buffet,821 W Alexis Rd,Toledo,43612,Ohio,United States,Chinese,$$,32,2007,4192699288,,Jennison Chan,General,Chinese,1.49
629,acc803b4fa3d1741,open,Panda Palace,531 S Townsend Ave,Montrose,81401,Colorado,United States,Chinese,$,83,2001,9702523435,,Hua Wu,Owner,Chinese,1.49
630,b0df83811bc863db,open,Yanwu Yan Wu Xu,35-20 Farrington St,Flushing,11354,New York,United States,"Szechuan, Chinese",,24,0,6466172558,,,,Chinese,1.4
631,b5b8f35041ad06a4,open,Wang Wang Super Taco,48 W Pleasant Ave,Maywood,07607,New Jersey,United States,Chinese,$,61,2002,2018458847,,John Jeheng,Owner,Chinese,1.46
632,b7de36aa345a22bc,open,Bamboo Garden,3869 Chapel Hill Rd,Douglasville,30135,Georgia,United States,Chinese,$,30,2000,7709206988,,Pinz Lin,General,Chinese,1.49
633,b8431e27b948d7bf,open,Wing Hing,1045 Baldwin Ave,Pontiac,48340,Michigan,United States,Chinese,$,64,2000,2483358840,,Lilly Moy,Owner,Chinese,1.81
634,b9bbd39f41209b9f,open,Canton Restaurant,2908 N MacArthur Blvd,Oklahoma City,73127,Oklahoma,United States,Chinese,$,61,1972,4059468512,,Tom Tse,General,Chinese,1.89
635,baf13fdc5fd934b2,open,SK Seafood Restaurant,5600 Spring Mountain Rd,Las Vegas,89146,Nevada,United States,Chinese,$$,67,0,7022722462,,Kevin L,,Chinese,1.43
636,c255f642a238f0cb,open,New China Carry Out,1226 Madison Ave SE,Grand Rapids,49507,Michigan,United States,Chinese,$,61,2000,6162483399,admin@orderinghere.com,,,Chinese,1.96
637,c5bcacc71d0987a6,open,Golden Garden Chinese Restaurant,103 S State St,Geneseo,61254,Illinois,United States,Chinese,$,59,1995,3099445501,info@goldengardenil.com,,,Chinese,1.6
638,ccccf5ce67fae442,open,White Swans Asia Cafe,798 Clinton Ave S,Rochester,14620,New York,United States,Chinese,$,65,2011,5852704431,,Weida L,Owner,Chinese,1.96
639,cff33587fd3ef96b,open,Ling Ling Chinese Restaurant,348 W Morris St,Bath,14810,New York,United States,Chinese,$,65,0,6077767637,,,,Chinese,1.71
640,e030de1d4783cb67,open,Teriyaki Express,202 Edgefield Rd,North Augusta,29841,South Carolina,United States,Chinese,$,33,2000,8032798997,,,,Chinese,1.49
641,e21727c46a620b21,open,Dragon Dynasty,104 Highland St,Worcester,01609,Massachusetts,United States,Chinese,$,68,2000,5087555588,,Quay V,General,Chinese,1.6
642,e8bbf5584a5f1970,open,Lucky Star,719 Main St,Winfield,67156,Kansas,United States,Chinese,$,57,0,6204025098,,,,Chinese,1.71
643,ea598c794e5827d5,open,Golden Unicorn Restaurant,265 E Blackwell St,Dover,07801,New Jersey,United States,Chinese,$,59,1997,9733287978,,Kwok Cheung,,Chinese,1.46
644,ec78c89994f2b020,open,Red Lantern House,25 Main St,Fort Plain,13339,New York,United States,Chinese,$$,83,2005,5189933868,,Marty Huesties,,Chinese,1.7
645,a25a86b04b3274f7,possibly closed,The Wok,102 N 2nd St,Livingston,59047,Montana,United States,Chinese,$,0,2010,4062227009,,Herman Chen,General,Chinese,1.46
646,d2f0d1665a7232f2,possibly closed,Chinese Food Express,1312 Main St,Hays,67601,Kansas,United States,Chinese,$,0,2003,7856289999,,Hung Pham,Owner,Chinese,1.74
647,2ac490d911991bdf,open,China Grill,6207 S Highland Dr,Holladay,84121,Utah,United States,Chinese,$,63,1995,8012775858,chinagrill6207@gmail.com,,,Chinese,1.46
648,3123d7b331782866,open,Clifton Buffet,79 Ackerman Ave,Clifton,07011,New Jersey,United States,Chinese,$,32,2010,9734786888,,Ken Cheng,General,Chinese,1.49
649,33063d4ebbc374fb,open,Asian Garden,607 E Tyler St,Athens,75751,Texas,United States,Chinese,$,69,0,9036751755,,,,Chinese,1.71
650,3371878bedbf1e17,open,Noodle Village,13 Mott St,New York,10013,New York,United States,Chinese,$,63,2008,2122330788,,George E,Owner,Chinese,1.46
651,45f2d83f8be14ace,open,ABC Express,1822 W 7th St,Los Angeles,90057,California,United States,Chinese,$,46,0,2133534858,,,,Chinese,1.6
652,563b1ba96a580cfc,open,Shangri La Asian Buffet,3366 Halifax Rd,South Boston,24592,Virginia,United States,Chinese,$,56,2010,4345721688,,Yan Chen Yang,,Chinese,1.96
653,6c3a9d9a919fca75,open,Fortune Garden,1200 N 1st St,Hermiston,97838,Oregon,United States,Chinese,$,55,1996,5415648512,,Chong Chen,Owner,Chinese,1.6
654,6da292869136eb3f,open,Ming Shee,3510 N University St,Peoria,61604,Illinois,United States,Chinese,$,89,1967,3096880418,,John Lin,Owner,Chinese,1.99
655,7162682c5e7dfe0d,open,Eastern Chinese Restaurant,70-47 Parsons Blvd,Fresh Meadows,11365,New York,United States,Chinese,$,72,2001,7185916666,,Xue ben Zon,,Chinese,1.6
656,74a68a4507a02f45,open,New Panda,3583 Rothsville Rd,Ephrata,17522,Pennsylvania,United States,Chinese,$,53,1999,7177211888,info@newpandaephratapa.com,,,Chinese,1.6
657,8f5dcba365bf2926,open,Yum's,295 NW Commons Loop,Lake City,32055,Florida,United States,Chinese,$,65,2008,3867558883,,Synlun Ou,Owner,Chinese,1.89
658,90872f7075127310,open,China 1,674 W 23rd St,Panama City,32405,Florida,United States,Chinese,$,37,2005,8507638787,,Jason Hou,Owner,Chinese,1.49
659,93f8033b52b4c850,open,Xiao Long Dumplings,4275 Spring Mountain Rd,Las Vegas,89102,Nevada,United States,Chinese,$,87,0,7252046916,xiaolingdumpling@gmail.com,,,Chinese,1.86
660,9d279f5e888a8fda,open,Simon's Wok & Grill,5501 Georgia Ave NW,Washington,20011,District of Columbia,United States,Chinese,$,50,2007,2028823663,,,,Chinese,1.67
661,9e11fc93ed05d6e7,open,Royal Garden Chinese Restaurant,155 W Ocean View Ave,Norfolk,23503,Virginia,United States,Chinese,$$,56,1990,7574809391,,Steve Sun,Owner,Chinese,1.6
662,a4fbb8e7743e4bbf,open,Panda Garden Restaurant,2801 W Kings Hwy,Paragould,72450,Arkansas,United States,Chinese,$,43,2011,8702361111,,Xin Chen,,Chinese,1.77
663,a61a985dfb262f2b,open,Happy House,901 W 9th St,Chester,19013,Pennsylvania,United States,Chinese,$,60,0,6108763388,,,,Chinese,1.64
664,ab08663755e51123,open,Sweet Asia Cafe,22506 Telegraph Rd,Southfield,48033,Michigan,United States,Chinese,$,43,2012,2482238828,sweetasiacafe@gmail.com,,,Chinese,1.84
665,b2e323e56525fe48,open,Dragon Yuan,526 Morris Ave,Bronx,10451,New York,United States,Chinese,,35,2006,7189938898,,Lan Chen,General,Chinese,1.49
666,b8a2f34d974a4d09,open,Best Meal Chinese Food,82 E Main St,Patchogue,11772,New York,United States,Chinese,$,72,1999,6316541101,info@bestmealpatchogue.com,,,Chinese,1.46
667,bd07db7819fd72a0,open,Family Buffet,801 E Chestnut St,Junction City,66441,Kansas,United States,Chinese,$,57,2000,7857621882,,Andy Chen,General,Chinese,1.89
668,bdadf2f74965fefd,open,No 1 Chinese Restaurant,4501 N Oakland Ave,Milwaukee,53211,Wisconsin,United States,Chinese,$,65,0,4149612101,,Lili Zheng,General,Chinese,1.5
669,be5eb72a009f19b3,open,South China,44 Woodward Ave,Norwalk,06854,Connecticut,United States,Chinese,$,57,1999,2038381818,info@southchinanorwalkct.com,,,Chinese,1.6
670,bf09e9f2cea631e3,open,Family Kitchen,1633 W Sherman Blvd,Muskegon,49441,Michigan,United States,Chinese,$,51,0,2317476315,,,,Chinese,1.43
671,c389b971fa06c1f0,open,Dynasty Express At Fountain City,4911 N Broadway St,Knoxville,37918,Tennessee,United States,Chinese,$,37,1992,8656890700,pehhlam@aol.com,,,Chinese,1.7
672,ca59cc483161ea06,open,White Bear,135-02 Roosevelt Ave,Flushing,11354,New York,United States,Chinese,$,58,0,7189612322,,,,Chinese,1.71
673,cbf1d224bfe86b5a,open,Great Panda Chinese Food,935 N Caroline St,Baltimore,21205,Maryland,United States,Chinese,$,53,1992,4106756200,,Mig Lu,,Chinese,1.96
674,ce43b86efcecd857,open,Great Taste Chinese Restaurant,3444 Wilkens Ave,Baltimore,21229,Maryland,United States,Chinese,$,56,1997,4106440768,,Chong Cheng,Owner,Chinese,1.96
675,da40f800a7ff13a0,open,St Louis Kitchen,7325 Manchester Rd,Maplewood,63143,Missouri,United States,Chinese,$$$,34,1989,3143387027,,Charles Kopman,,Chinese,1.44
676,daa69a8d13e342a8,open,Dragon Kitchen,1893 N Bluff St,Fulton,65251,Missouri,United States,Chinese,$,35,2004,5735928888,,Andy Ning,General,Chinese,1.49
677,df35bc865c50144e,open,Chopstix,2381 E Windmill Ln,Las Vegas,89123,Nevada,United States,Chinese,$,27,2004,7028378869,,Hua Zhu,Owner,Chinese,1.49
678,e51ce0b1ef4a7f86,open,The Hot Spot,750 Citadel Dr E,Colorado Springs,80909,Colorado,United States,"Vietnamese, Chinese",,20,0,7195747179,,,,Chinese,1.4
679,e6cc140c061b08ee,open,Gilbert's Kitchen,709 S 8th St,West Dundee,60118,Illinois,United States,Chinese,$,74,1997,8474281113,,Danny Yau,Owner,Chinese,1.6
680,e8421e52864ce42b,open,Uncle Ming's Kitchen,74 Henry St,Saratoga Springs,12866,New York,United States,Chinese,$,51,1997,5185845558,,Xiu Hua Liu,,Chinese,1.46
681,f15350924b80fc4b,open,Yamato,1935 Decherd Blvd,Decherd,37324,Tennessee,United States,Japanese,$,28,2010,9319622822,,,,Chinese,1.5
682,05a7bf479e00b062,open,House of China,844 W Laketon Ave,Muskegon,49441,Michigan,United States,Chinese,$,41,1993,2317556089,,Ke Fu Zhao,Owner,Chinese,1.49
683,18558228261c6a94,open,China Wan Wan,6510 Boulder Hwy,Las Vegas,89122,Nevada,United States,Chinese,$,40,0,7028660768,,,,Chinese,1.67
684,2222677dc752ec9b,open,Dim Sum Bistro,675 Broadway,San Francisco,94133,California,United States,Chinese,$,60,0,4157887028,inasherrillvn30@gmail.com,,,Chinese,1.43
685,251ef76d9de9c668,open,Hunan Park,5818 Prosperity Church Rd,Charlotte,28269,North Carolina,United States,Chinese,$,53,0,7049483588,,,,Chinese,1.43
686,2796363b30907feb,open,China III,937 Centre St,Ashland,17921,Pennsylvania,United States,Chinese,$,13,2004,5708753800,,Rongkai Wang,,Chinese,1.53
687,2997b47847e38c05,open,China Town Kitchen,1036 E Commerce Blvd,Slinger,53086,Wisconsin,United States,Chinese,$,74,2000,2626441888,,Long Ghang,Owner,Chinese,1.46
688,2de66ad01fa54393,open,Peking Fast Food,11303 N Nebraska Ave,Tampa,33612,Florida,United States,Chinese,$$,54,2001,8139724048,info@pekingfastfood.com,,,Chinese,1.46
689,2defca2826e51119,open,Oriental Taste,2244 Plainfield Pike,Cranston,02921,Rhode Island,United States,Chinese,$,79,2005,4019426388,,Jacky Yan,General,Chinese,1.63
690,44ecd56ccae86d0f,open,Stir Fry 88,17301 Valley Mall Rd,Hagerstown,21740,Maryland,United States,Chinese,,22,2010,3015825340,,,,Chinese,1.46
691,48427385715c087b,open,Great Wall,3765 Peters Mountain Rd,Halifax,17032,Pennsylvania,United States,Chinese,$,31,2000,7178968496,,Shi Shao D,Owner,Chinese,1.56
692,4bcbb3fb4c57229b,open,Win Hing,9816 4th Ave,Brooklyn,11209,New York,United States,"Mexican, Chinese",$,51,1997,7189215926,,David Tse,,Chinese,1.6
693,5622fd4fe3d834b3,open,Luya Chinese Restaurant,4498 Alafaya Trl N,Orlando,32826,Florida,United States,Chinese,$,47,2009,4072436630,scott.johnson.playa@outlook.com,,,Chinese,1.77
694,5a745cef315454e3,open,Hunan Fine Asian Cuisine Restaurant,116 S 17th St,Mattoon,61938,Illinois,United States,Chinese,$$,67,1984,2172344855,mae.c.chen@gmail.com,,,Chinese,1.6
695,6676002eab5f66af,open,J & J Chinese Cuisine,9118 Route 1,Richmond,23237,Virginia,United States,Chinese,$,33,2010,8042710359,info@jjschinese.com,,,Chinese,1.49
696,67865c2bedaab6f6,open,Lucky Kitchen,6532 State Route 434,Apalachin,13732,New York,United States,Chinese,$,53,2008,6076255999,,Jin Xain Yang,Owner,Chinese,1.6
697,7ace9385d61fb725,open,New Great Wall,500 Atlantic City Blvd,Bayville,08721,New Jersey,United States,Chinese,$,76,1987,7322697950,,Jian Ghong,Owner,Chinese,1.77
698,7cc4e2e65a278e66,open,Bo Bo Chinese Kitchen,222 S Bridge St,Elkton,21921,Maryland,United States,Chinese,$,53,1993,4103920029,info@boboelkton.com,,,Chinese,1.6
699,7f1ac1fd36b78ff5,open,Foo Sing Kitchen,1495 Montauk Hwy,Mastic,11950,New York,United States,Chinese,$,42,1997,6312816138,,Chun Chen,Owner,Chinese,1.49
700,812e1e85be8e2b95,open,Kings Wok,2215 Memorial Dr,Waycross,31501,Georgia,United States,Chinese,$,34,2006,9122859769,chad.schillinger@chick-fil-a.com,Chad Schillinger,,Chinese,1.63
701,8fdf6ebb1568bc4f,open,Bowl Express,2105 W Berry St,Fort Worth,76110,Texas,United States,Chinese,$,56,0,8179209888,,,,Chinese,1.79
702,9413d8f78d49eef3,open,Chopsticks Restaurant,7601 E Mill Plain Blvd,Vancouver,98664,Washington,United States,Chinese,$,46,1983,3606933090,info@chopstickswa.com,,,Chinese,1.49
703,9f145d8ffaffb9d7,open,Red Flower Restaurant,4733 White Plains Rd,Bronx,10470,New York,United States,Chinese,$,35,1995,7189942375,,Sheung On Chan,,Chinese,1.49
704,a05f60fec4a78984,open,Super Fried Rice,1401 Avenue D,Fort Pierce,34950,Florida,United States,Chinese,,31,2001,,,Prapasri Chompoobutr,,Chinese,1.49
705,b009ffae9fa7127e,open,Egg Roll King,5035 W Washington St,Indianapolis,46241,Indiana,United States,Chinese,$$,37,1988,3172444100,,Debbie Kao,,Chinese,1.49
706,b29dbc950d5d4f76,open,Joy Fong Restaurant,8136 Portage Rd,Portage,49002,Michigan,United States,Chinese,$,56,1980,2693277977,,Man Y Leung,,Chinese,1.46
707,b5bf044e582bbe5e,open,Great Wall Restaurant,45 George Dye Rd,Hamilton,08690,New Jersey,United States,Chinese,$,61,0,6095848866,,,,Chinese,1.43
708,b74b83d26e8245c6,open,Family Garden Chinese Restaurant,3916 US Highway 80 W,Phenix City,36870,Alabama,United States,Chinese,$,38,2005,3344484787,,Jade Badgett,,Chinese,1.49
709,ce1b8b1a0ab3b73d,open,China City,2719 Brodhead Rd,Aliquippa,15001,Pennsylvania,United States,Chinese,$,44,2008,7243787852,,Yuan Chin,Owner,Chinese,1.49
710,debccf9535ca14f3,open,Dragon Phoenix,1201 Greenmount Ave,Baltimore,21202,Maryland,United States,Chinese,$,37,2009,4105281711,,Na N,Owner,Chinese,1.84
711,e8b1a2e06f14ce78,open,Sushi Yama,146 Monroe Center St NW,Grand Rapids,49503,Michigan,United States,Japanese,$,75,0,6162339881,admin@sushi-yama.com,,,Chinese,1.47
712,f52a88c0eebc1055,open,Blue Sky Restaurant,1504 Powell St,San Francisco,94133,California,United States,Chinese,$,28,2008,4159895688,,Anna Huey,,Chinese,1.49
713,fadc1a7be998b982,open,New China 2,6438 Massachusetts Ave,New Port Richey,34653,Florida,United States,Chinese,$,47,2001,7278439080,info@newchina2fl.com,,,Chinese,1.77
714,01190d848189d120,open,Jumbo Chinese Restaurant,817 W Thatcher Blvd,Safford,85546,Arizona,United States,Chinese,$,23,1995,9284282888,,Chung Xing,Owner,Chinese,1.46
715,10a39302021adc56,open,China East,1810 E William St,Carson City,89701,Nevada,United States,Chinese,$,23,1994,7758856996,cordanjo@yahoo.com,,,Chinese,1.46
716,142790965cd5e004,open,Great Wall,6070 S Western Ave,Oklahoma City,73139,Oklahoma,United States,Chinese,$,59,2005,4056321888,,Jin Jhoa,Owner,Chinese,1.89
717,193ff49fc28a7bdb,open,Golden Ginger,268 E Stetson Ave,Hemet,92543,California,United States,Chinese,$$,60,0,9516522266,,,,Chinese,1.5
718,22a0b4902fa4010d,open,Yummy Yummy Chinese Restaurant,74 Main St,Windsor,05089,Vermont,United States,Chinese,$,27,2012,8026746888,,,,Chinese,1.56
719,27c855d352cff694,open,Erie Kitchen,617 W Erie Ave,Philadelphia,19140,Pennsylvania,United States,Chinese,$,16,2002,2152238850,,P Chen,Owner,Chinese,1.67
720,2b2ac1decf5bf53e,open,Good Chinese Kitchen,8101 Tonnelle Ave,North Bergen,07047,New Jersey,United States,Chinese,$,69,1990,2012950806,ramsey0403@gmail.com,,,Chinese,1.67
721,3c53bb9bccd2981b,open,New Dragon Chinese Restaurant,34904 Emerald Coast Pkwy,Destin,32541,Florida,United States,Chinese,$,68,2004,8506501288,newdragondestin@gmail.com,,,Chinese,1.46
722,46ea1341ebf7a921,open,China Sun,102 Bonham Rd,Bristol,24202,Virginia,United States,Chinese,$,41,0,2766450888,,Lan Xiang Cheng,Owner,Chinese,1.6
723,4d465cf83770f785,open,W Kitchen,10928 Westheimer Rd,Houston,77042,Texas,United States,Chinese,$$,71,0,3463882288,,,,Chinese,1.57
724,4f3032c8305db7a3,open,Beijing Chinese Cuisine,1008 Cedar Ave,Marysville,98270,Washington,United States,Chinese,$,46,2017,3606537545,info@beijingmarysville.com,,,Chinese,1.49
725,5030c9ab43041ec0,open,Golden Phoenix,2728 N Classen Blvd,Oklahoma City,73106,Oklahoma,United States,Chinese,$$,66,0,4055243988,info@goldenphoenix-ok.com,,,Chinese,1.5
726,54a9b0d8886ed9de,open,Number 1 Wok,953 S Hancock St,Rockingham,28379,North Carolina,United States,Chinese,$,15,2003,7727942901,,Chen Lu,,Chinese,1.74
727,57b82e93a0a940ef,open,Kam Hung Kitchen,1463 Main Rd,Jamesport,11947,New York,United States,Chinese,$,31,1990,6317225152,,,,Chinese,1.41
728,5a243d8a053949ee,open,Eastern Express,1828 Union Ave,Altoona,16601,Pennsylvania,United States,Chinese,$,27,1997,8149461722,,LI Juangchun,Owner,Chinese,1.77
729,63f36bbf10be2e0e,open,May House Cuisine,3417 Lincoln Way,Ames,50014,Iowa,United States,Chinese,$,32,0,5152922089,,Mey Lu,Owner,Chinese,1.46
730,87cdf6a809dc15ea,open,Golden Chopstix Restaurant,1666 CT-12,Gales Ferry,06335,Connecticut,United States,Chinese,$,28,2004,8604649691,,Ye Dheng,Owner,Chinese,1.41
731,88fe3300087cfcd8,open,Royal Wok,4618 Brandt Pike,Dayton,45424,Ohio,United States,Chinese,$,36,2004,9374240525,,Lan Qi,,Chinese,1.56
732,94d223f840fa1782,open,Peking Chinese Restaurant,1345 S Jackson St,Salem,47167,Indiana,United States,Chinese,$$,19,1993,8128835388,,Mindy Gheng,Owner,Chinese,1.46
733,959d6141188d310a,open,Peking Restaurant,2101 W State St,Fremont,43420,Ohio,United States,Chinese,$,22,1981,4193342334,,Nam Hang,Owner,Chinese,1.81
734,a33f08abe81dfc43,open,Teriyaki Express,1443 GA-16,Griffin,30223,Georgia,United States,Chinese,$,32,0,6786926662,,,,Chinese,1.67
735,a8ba8a8c2834b1a3,open,Bamboo Garden,111 S Maag Ave,Oakdale,95361,California,United States,Chinese,$,89,2004,2098484845,,Joe Lew,Owner,Chinese,1.63
736,aaeac6720caa3ac2,open,Number One Szechuan,639 Lombard Rd,Red Lion,17356,Pennsylvania,United States,Chinese,$,70,1995,7172460800,,Chong Tang,General,Chinese,1.6
737,b4e9cfb8395c7391,open,China Star,731 RT-211,Middletown,10941,New York,United States,Chinese,$,56,1992,8456926888,,Abby Chan,Owner,Chinese,1.6
738,c64387d3749302a8,open,Eddie Cheng II Restaurant,1242 County Road 42 W,Burnsville,55337,Minnesota,United States,Chinese,$,60,2005,9528987555,,Eddie Cheng,Owner,Chinese,1.46
739,c7eb7597c46b5a37,open,New China Restaurant,15413 W National Ave,New Berlin,53151,Wisconsin,United States,Chinese,$,50,2001,2626418533,,LI Hao,Owner,Chinese,1.46
740,cee67c860a210c93,open,Red Apple Chinese Restaurant,205 S Main St,Bridgewater,22812,Virginia,United States,Chinese,$,46,1997,5408283598,,Jon Zhang,Owner,Chinese,1.49
741,d289582772b47a2a,open,Hunan Villa,814 N Yosemite Ave,Oakdale,95361,California,United States,Chinese,$,37,2008,2098480828,,Tien Huachen,Owner,Chinese,1.49
742,d9f4b7c740f1adb1,open,Main Kwong Chinese Restaurant,1407 Washington St E,Charleston,25301,West Virginia,United States,Chinese,$,48,1994,3043428899,main.kwong@yahoo.com,,,Chinese,1.84
743,e50b127d9c67170c,open,China Delight,119 N Dupont Blvd,Smyrna,19977,Delaware,United States,Chinese,$,68,0,3026595001,,David Lin,Owner,Chinese,1.43
744,00fbdd5b18cd0a00,open,Speedy Wok,4320 E 10th St,Greenville,27858,North Carolina,United States,Chinese,$,79,2005,2527548288,,Andy Yang,General,Chinese,1.77
745,075c5620d5053afc,open,Funny BBQ Bar,Lower East Side,New York,10002,New York,United States,Chinese,$$,33,2011,7186336868,,,,Chinese,1.49
746,1ac35ebd59ff43f2,open,Egg Roll House,1507 S 108th St,Milwaukee,53214,Wisconsin,United States,Chinese,$,62,1984,4147713011,,Henry Lien,General,Chinese,1.96
747,1e782cfb128b0333,open,China Queen,940 S Military Trl,West Palm Beach,33415,Florida,United States,Chinese,$,38,0,5616889288,,,,Chinese,1.6
748,31da807b56d65bfa,open,Bethany Cafe,705 W Park Row Dr,Arlington,76013,Texas,United States,Chinese,$,54,0,8174611245,,,,Chinese,1.43
749,369a8f9f86d52294,open,Leo's Chow Mein,1059 Hudson Rd,St Paul,55106,Minnesota,United States,Chinese,$,27,1977,6517710305,,Evelyn Quinones,Owner,Chinese,1.56
750,4abfaeeeba0794ae,open,J & J Wok,6118 Lankershim Blvd,North Hollywood,91606,California,United States,Chinese,$,34,2008,8187639789,,Jin LI,Owner,Chinese,1.49
751,61711a5f6e6a325c,open,Lucky Wok,23809 US-27,Lake Wales,33859,Florida,United States,Chinese,$,27,2006,8636798898,,Xinhe Liu,,Chinese,1.56
752,694f2fc4b47c2485,open,Panda Wok,8175 Cliffdale Rd,Fayetteville,28314,North Carolina,United States,Chinese,$$,29,1995,9108602288,,Ming Wong,,Chinese,1.49
