Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score
8229,4b0328cfbe9697f7,open,Cafe East,594 Centerville Rd,Lancaster,17601,Pennsylvania,United States,"Japanese, Chinese",$$,77,2005,7178923858,cafeeastnow@gmail.com,,,Chinese,0.86
8230,4fffe4792170a6b8,open,Great Wall,14307 Greenfield Rd,Detroit,48227,Michigan,United States,Chinese,$$,20,2005,3138378888,,W Thomas,,Chinese,1.39
8231,532162bd1cd5bbfb,open,Ming Kong Chinese Restaurant,1603 Parrish St,Philadelphia,19130,Pennsylvania,United States,Chinese,$$,36,0,2152363082,,,,Chinese,0.81
8232,54d7cc2f92713d8e,open,Kumo Asian Bistro,7025 Manchester Blvd,Alexandria,22310,Virginia,United States,Japanese,$$,62,0,7037195866,,,,Chinese,0.66
8233,58572f37e7e4af7e,open,Sora Sushi Fusion Bar,3231 Pablo Kisel Blvd,Brownsville,78526,Texas,United States,Japanese,$$,43,2010,9565727193,sorasushifusionbar1@gmail.com,,,Chinese,0.86
8234,5c7c01f352e1ef51,open,Da Chef Noodle,40100 Washington St,Indio,92203,California,United States,Chinese,$,42,0,7602003216,,,,Chinese,1.31
8235,63c9f20574d293f9,open,Kyopo Chinese Restaurant,3521 Homestead Rd,Santa Clara,95051,California,United States,"Korean, Chinese",,24,0,4086137876,,,,Chinese,0.71
8236,6ffe7d71cb61eb0e,open,Aki Sushi,57045 29 Palms Hwy,Yucca Valley,92284,California,United States,Japanese,$$,60,0,7603657755,shengzhedong@gmail.com,,,Chinese,1.16
8237,70047d7440f23368,open,Megumi of Japan,1 S Market St,Boston,02109,Massachusetts,United States,Japanese,,27,0,6177220018,,,,Chinese,0.69
8238,710a9b9463e78772,open,Peking Chef Restaurant,5622 Ox Rd,Fairfax Station,22039,Virginia,United States,Chinese,$$,37,1998,7034269670,,Chen Tran,,Chinese,0.91
8239,73e5855419067f3c,open,Penn Avenue Fish Co,2208 Penn Ave,Pittsburgh,15222,Pennsylvania,United States,"American, Japanese",$$,93,0,4124347200,angela@pennavefishcompany.com,,,Chinese,0.76
8240,76ac1876f0d68b10,open,Hot Wok,4912 Avenue K,Brooklyn,11234,New York,United States,Chinese,,56,1991,7182510355,,Calvin Zaho,,Chinese,1.31
8241,780f629a862ab5c0,open,Ichiban Sushi & Bar,27625 Shangri la Dr,Canyon Country,91351,California,United States,Japanese,$$,44,0,6613608526,ichibanscv@gmail.com,,,Chinese,0.4
8242,7a3c7bb9badb9594,open,Eddie Chengs Restaurant,17656 Kenwood Trl,Lakeville,55044,Minnesota,United States,Chinese,$$,43,2007,9528927738,,Xiao Zheng,,Chinese,0.91
8243,7c632bdaf3037e5e,open,Hangry Panda,7815 Aurora Ave N,Seattle,98103,Washington,United States,Taiwanese,$$,34,2020,8668426479,hangrypandaseattle@gmail.com,,,Chinese,0.89
8244,7d105a0cb5d930c8,open,Alpha Ramen,3701 Payne Ave,Cleveland,44114,Ohio,United States,"Korean, Japanese",$$,16,0,2163315863,,,,Chinese,1.04
8245,7d46eaaceb417254,open,Sushi Tomo,4275 University Pkwy,San Bernardino,92407,California,United States,Japanese,$$,26,2011,9098878600,,,,Chinese,0.86
8246,80c8b18cb05d2d74,open,Rolling Boil,440 S Anaheim Blvd,Anaheim,92805,California,United States,"Szechuan, Chinese",$$,46,2014,7146180248,,Alain,General,Chinese,1.2
8247,8209c54cc4f9e904,open,Kikuya Japanese Restaurant,1601 E 55th St,Chicago,60615,Illinois,United States,Japanese,$$,67,1995,7736673727,,Jarawan Nocaki,Owner,Chinese,1.33
8248,856f7c6e81f7d948,open,Tsuki Japanese Restaurant,23 Mine Brook Rd,Bernardsville,07924,New Jersey,United States,Japanese,$$,79,1998,9089530450,,Susan Wong,General,Chinese,0.86
8249,8737868c1ac39970,open,Happiness Chinese Restaurant,6222 Roosevelt Rd,Oak Park,60304,Illinois,United States,Chinese,$,85,1994,7083832266,,Mariann Mui,Owner,Chinese,1.34
8250,894c1a5f520ed4bf,open,Shoji's Restaurant,2640 E Barnett Rd,Medford,97504,Oregon,United States,Japanese,$$,43,1979,5417796860,shojismedford@gmail.com,,,Chinese,0.86
8251,8e8f7b314c640fd6,open,Osaka Japanese Food & Sushi,4242 Camino del Rio N,San Diego,92108,California,United States,Japanese,$,32,1995,6192836844,,Anthony Nguyen,General,Chinese,1
8252,92e935e33571b1e5,open,Sakura Japanese Restaurant,4430 Rosewood Dr,Columbia,29209,South Carolina,United States,Japanese,$$,31,0,8037764747,,,,Chinese,0.97
8253,98e9cff65919280a,open,Golden Bowl,51 Division St,New York,10002,New York,United States,Chinese,,34,0,,,,,Chinese,1.31
8254,9b441f3387941e7a,open,Amami Shima Sushi,19068 Stevens Creek Blvd,Cupertino,95014,California,United States,Japanese,$$$,44,0,4089968815,,,,Chinese,0.29
8255,9dd6350ba56f81e0,open,Formosa,1250 Bethlehem Pike,Hatfield,19440,Pennsylvania,United States,Chinese,$,38,2006,2158227882,,Feng Lin,Owner,Chinese,1.34
8256,a0885ba8c5cbe076,open,Jia Mei Asian Kitchen,105 Wall St,Madison,06443,Connecticut,United States,Chinese,$$,85,2013,2034216173,,,,Chinese,1.2
8257,a4d21bb2c372a37a,open,Bo Bo Garden,14041 Grant Rd,Cypress,77429,Texas,United States,Chinese,$$,45,0,2812510950,,,,Chinese,0.74
8258,a4f5939ad6667555,open,Mestizo Gastro Fusion,1076 Kane Concourse,Bay Harbor Islands,33154,Florida,United States,"Japanese, Spanish",$$$,57,0,3057638525,info@mestizogastrofusion.com,,,Chinese,0.54
8259,a51daa1d008929f1,open,Golden Wok,15280 E Hampden Ave,Aurora,80014,Colorado,United States,Chinese,$$,35,1993,3037661489,,Ken Wong,Owner,Chinese,1.2
8260,a581a7c7dc8f8c1a,open,Sushi Yorimichi,2405 Ulric St,San Diego,92111,California,United States,Japanese,$$,48,2021,8582796868,,Sera T,Owner,Chinese,0.66
8261,a675a3fe24d0f136,open,China City,5307 Eastern Ave SE,Grand Rapids,49508,Michigan,United States,Chinese,$,35,0,6162577038,info@chinacitycarryout.com,,,Chinese,1.31
8262,a69bcdb94c3493bf,open,Xin Nan Hai Yu Cun Xin Nan Hai Yu Cun,5209 7th Ave,Brooklyn,11220,New York,United States,Chinese,,27,0,7183603833,,,,Chinese,1.14
8263,a6d16f4618a10581,open,Baby Sumo,26 Main St,Pelzer,29669,South Carolina,United States,Japanese,,27,0,8644020456,,,,Chinese,0.94
8264,a897514e8198bcf3,open,China Town,6138 Chesapeake Blvd,Norfolk,23513,Virginia,United States,Chinese,$$$,59,2008,7578529608,,,,Chinese,1.27
8265,a94d03f46dc54fba,open,Moon Sushi,100 Robinson Center Dr,Pittsburgh,15205,Pennsylvania,United States,Japanese,$$$,40,2012,4127873596,,Win H,Owner,Chinese,0.6
8266,aa7a791e233e5863,open,AO Sushi,3217 Lake Ave,Wilmette,60091,Illinois,United States,Japanese,$$,67,1985,8472564404,info@aosushi.com,,,Chinese,0.69
8267,ac0699d353b0e941,open,Sumi Sushi,287 Flatbush Ave,Brooklyn,11217,New York,United States,Japanese,$$,84,0,7186381689,,,,Chinese,0.69
8268,aeb4853d7fe1a948,open,Minh Ky Restaurant,4644 El Cajon Blvd,San Diego,92115,California,United States,Cajun,$$$,81,1996,6192834180,support@minhkyrestaurant.com,,,Chinese,1.3
8269,b2da87e075ea521b,open,Hunan Wok,7467 St Andrews Rd,Irmo,29063,South Carolina,United States,Chinese,$,30,0,8037499888,,,,Chinese,1.17
8270,b7a940dda87515c4,open,One More Bite Dumpling House,25875 Barton Rd,Loma Linda,92354,California,United States,Chinese,$$$,40,0,9094783754,,,,Chinese,0.89
8271,b7e64eeebb94dbc8,open,Ling's Cafe,2022 NW Topeka Blvd,Topeka,66608,Kansas,United States,Chinese,$$$,40,2011,7852335888,info@lingscafeks.com,,,Chinese,1.37
8272,b81969d89f2f3aa5,open,Sushi Q,1339 Florin Rd,Sacramento,95831,California,United States,Japanese,$$,89,0,9169429225,,,,Chinese,0.94
8273,ba3c553c36c589c3,open,Posh Sushi,2517 Bob Bullock Loop,Laredo,78045,Texas,United States,Japanese,$$,64,0,9567960808,,,,Chinese,0.66
8274,ba7f6f099844fa32,open,Panda Garden Restaurant,2604 S Shackleford Rd,Little Rock,72205,Arkansas,United States,Chinese,$$,50,2008,5012248100,meijiao40@gmail.com,,,Chinese,1.17
8275,c0d20eefb94b898b,open,Boss Sushi,270 S La Cienega Blvd,Beverly Hills,90211,California,United States,Japanese,$$,50,2005,3106595612,,Tom S,Owner,Chinese,0.69
8276,c841aecd808047db,open,New Tasty Wok,1237 E Colonial Dr,Orlando,32803,Florida,United States,Chinese,,2,0,4078968988,,,,Chinese,0.97
8277,ca39dbd9da247025,open,Love Bao Taiwanese Kitchen,1961 High House Rd,Cary,27519,North Carolina,United States,Taiwanese,$,43,2015,9196223586,info@lovebaokitchen.com,,,Chinese,1.2
8278,cd9923a2b030276c,open,Sakura Japanese Restaurant,8465 Waters Ave,Savannah,31406,Georgia,United States,Japanese,$,56,1995,9123519300,sales@southsidesakura.com,,,Chinese,1.33
8279,d2a1b24b30e780d3,open,Sweet Wonton House,253-25 Northern Blvd,Little Neck,11362,New York,United States,Chinese,$$,37,0,7188198391,,,,Chinese,1
8280,d6a844284b3ddc8b,open,Great Taste Dumpling,4317 8th Ave,Brooklyn,11232,New York,United States,Chinese,$,42,0,7184362516,,,,Chinese,1.31
8281,d96572867893475c,open,Rainbow Sushi,642 Newman Springs Rd,Lincroft,07738,New Jersey,United States,Japanese,$$,53,0,7329338733,,,,Chinese,0.8
8282,dbc7f2cab2b56bd5,open,Up up,5623 8th Ave,Brooklyn,11220,New York,United States,Chinese,,37,0,7185527100,,,,Chinese,1.03
8283,dfbb3c0c8b146866,open,Kiyomi Hibachi Steakhouse,311 W Seneca St,Oswego,13126,New York,United States,Japanese,$$,18,0,3153438889,kiyomioswego@gmail.com,,,Chinese,0.73
8284,e3ab93ff6d29f9dd,open,Xin La Gong Fu,35-48 Union St,Flushing,11354,New York,United States,Chinese,$$$,45,0,9179810877,,,,Chinese,1.31
8285,e4b33e7f96dd6bac,open,Dragon Cafe,373 GA-138,Riverdale,30274,Georgia,United States,Chinese,$$,18,0,7706038180,,,,Chinese,1.36
8286,e764e4092e85cbfd,open,Asian Cafe,4200 Airline Dr,Bossier City,71111,Louisiana,United States,Chinese,$,72,0,3187426838,nawu1314@gmail.com,,,Chinese,1.29
8287,e7f191b8a5ffed54,open,Golden Wok,435 S Broadway,Baltimore,21231,Maryland,United States,Chinese,$,32,0,4105226883,,,,Chinese,1.39
8288,e8b021589f166e4d,open,Mandarin Garden Chinese Restaurant,2502 Lake Tahoe Blvd,South Lake Tahoe,96150,California,United States,Chinese,$$,38,1997,5305448885,,Hon Chay Sin,Owner,Chinese,1.2
8289,e93bc0a3d6cb3aef,open,Kiyoshi Teriyaki & Sushi,2510 E Hunt Hwy,San Tan Valley,85143,Arizona,United States,Japanese,$,56,0,4807503628,kiyoshillc2016@gmail.com,,,Chinese,1.09
8290,e97e2cfbd4ba9744,open,Oriental Wok,2113 Merritt Ave,Dundalk,21222,Maryland,United States,Chinese,$$$,35,1987,4102883663,,Lin di Young,Owner,Chinese,1.16
8291,ee2b426f9165a2f3,open,Sushi Cafe,18015 Highwoods Preserve Pkwy,Tampa,33647,Florida,United States,Japanese,$$,42,2011,8139777800,,Ji Qui,General,Chinese,0.57
8292,f1ebc4cb606f474e,open,Rollin Ramen,2524 W Lincoln Ave,Anaheim,92801,California,United States,Japanese,$$,32,0,7148269292,,,,Chinese,0.69
8293,f7e48cc6a1508b38,open,Kiwami Ramen,1700 Bardstown Rd,Louisville,40205,Kentucky,United States,Japanese,$$,89,0,5023846412,,,,Chinese,0.86
8294,f979826ed48c4403,open,O-sho Restaurant,913 N Sepulveda Blvd,Manhattan Beach,90266,California,United States,Japanese,$$,63,1991,3103726156,,Bob Kubo,Owner,Chinese,0.69
8295,fbf5fa05b0306cb8,open,Zen Asian Diner,5100 Butler St,Pittsburgh,15201,Pennsylvania,United States,"Japanese, Chinese",$$,44,0,4127841148,info@zenpittsburgh.com,,,Chinese,0.76
8296,fdc04518668448bc,open,"FuDa Sushi, Hibachi & Chinese Restaurant",480 Daleville Hwy,Covington,18444,Pennsylvania,United States,Chinese,$$,58,0,5708482511,,,,Chinese,1.14
8297,fde151cbdfc476b4,open,China Wall Buffet,1673 Willow Pass Rd,Concord,94520,California,United States,Chinese,$$,29,0,9258279398,,,,Chinese,1.03
8298,fe73698e78a84832,open,Naru Sushi,822 N Rolling Rd,Catonsville,21228,Maryland,United States,Japanese,$,30,0,4106938827,,,,Chinese,0.97
8299,ff768ef35eaf61c0,open,Antidote,66 S 2nd St,Brooklyn,11249,New York,United States,Chinese,$$,51,0,7183842869,,,,Chinese,1.19
8300,ffd39a115b65525d,open,New China,1130 N Higley Rd,Mesa,85205,Arizona,United States,Chinese,$,36,2007,4802189888,,,,Chinese,1.34
8301,a00dd3a2b5719c6f,possibly closed,The Sushi Shack,109 N Sansome St,Philipsburg,59858,Montana,United States,Japanese,,0,0,4068597874,Admin@sushi-shack.com,,,Chinese,1.06
8302,00792189fd355d48,open,Oki Sushi,5406 Crossings Dr,Rocklin,95677,California,United States,Japanese,$$,17,0,9162517501,,,,Chinese,0.51
8303,00f9c8ae01d23041,open,Tokyo Teriyaki,1332 E Alondra Blvd,Compton,90221,California,United States,Japanese,$,26,0,3105372878,,,,Chinese,1.04
8304,01e368b42ef4affc,open,Asian Fusion,1609 E North Ave,Milwaukee,53202,Wisconsin,United States,Chinese,$$,39,2015,4142736688,asianfusion1609@gmail.com,,,Chinese,1.27
8305,01eae20bb1b17949,open,Szechuan Garden,4804 San Juan Ave,Fair Oaks,95628,California,United States,Chinese,$$,68,2006,9169619381,,Coquan Si,,Chinese,1.17
8306,029b6199cd83e217,open,Toroko Sushi,158 E Sonterra Blvd,San Antonio,78258,Texas,United States,Japanese,$$,46,0,2102671080,,,,Chinese,0.51
8307,043f99f3b9de5cbe,open,China Star,1334 N Ferdon Blvd,Crestview,32536,Florida,United States,Chinese,$,19,2010,8504230399,,Rui Song Chen,,Chinese,1.31
8308,052c356813e87ed8,open,Sushi Koi,15634 Wallisville Rd,Houston,77049,Texas,United States,Japanese,$$,38,0,8326943101,info@sushikoihoustontx.com,,,Chinese,0.76
8309,089463325490f9d5,open,Orient Sushi Grill,1455 W Elliot Rd,Gilbert,85233,Arizona,United States,Japanese,$$,54,0,4806331174,restaurant@orientsushi.com,,,Chinese,0.66
8310,08a39c94bd588a11,open,Pick N' Roll,9120 E Talking Stick Way,Scottsdale,85250,Arizona,United States,Japanese,$$,29,0,4802915070,johnparkusa@gmail.com,,,Chinese,0.54
8311,090cce0a4d1d70a1,open,Mum Mum Hibachi,139 Columbus Rd,Athens,45701,Ohio,United States,Japanese,$$$,40,0,7405922489,,,,Chinese,0.97
8312,0cbaaa8cba898af4,open,Osaka Jr,957 Strickland Bridge Rd,Fayetteville,28304,North Carolina,United States,Japanese,$$$,31,0,9108493232,,,,Chinese,1
8313,111172326b565228,open,Okayama Sushi #2,1041 E Capitol Expy,San Jose,95121,California,United States,Japanese,$$,53,0,4082252320,,,,Chinese,0.51
8314,113be36774a526f5,open,Shogun Japanese Restaurant,3310 Central Ave SE,Albuquerque,87106,New Mexico,United States,Japanese,$$,71,1996,5052659166,info@shogunabq.com,,,Chinese,1.26
8315,13b59a2fcd49d182,open,Jin Asian Cafe,1053 W Belmont Ave,Chicago,60657,Illinois,United States,"Chinese, Thai",$$$,65,0,7732481133,,,,Chinese,0.96
8316,16b9cb7b7f58b7b6,open,Tomo Lawrence,9803 Fall Creek Rd,Indianapolis,46256,Indiana,United States,Japanese,$$$$,6,0,3175985566,,,,Chinese,0.51
8317,172232aeb4811d3b,open,Kabuki Sushi & Teryaki,1300 Pennsylvania Ave NW,Washington,20004,District of Columbia,United States,Japanese,$$,15,2005,2024080399,,Yoon Kim,,Chinese,0.76
8318,18eae80c7beeca6a,open,Fork Included,176 University Ave,Lowell,01854,Massachusetts,United States,"Cambodian, Japanese, Chinese, Thai",,16,0,9784550904,,,,Chinese,0.77
8319,1a9ff9bdae18bc58,open,Hello Jasmine,953 W Webster Ave,Chicago,60614,Illinois,United States,Chinese,$,40,2016,7736879524,hellojasmine.lincolnpark@gmail.com,,,Chinese,1.34
8320,1d758c1aab0d5c64,open,New Lucky Seafood Restaurant,415 W Garvey Ave,Monterey Park,91754,California,United States,Chinese,$$,24,0,6263077338,,,,Chinese,0.86
8321,232c3c6e07681117,open,Hana Asian Bistro,2019 E 3rd St,Williamsport,17701,Pennsylvania,United States,Japanese,$$,50,0,5705053081,garyumstead@gmail.com,,,Chinese,1.09
8322,23837c0a1ef7df4c,open,King Carry Out,4414 Powder Mill Rd,Beltsville,20705,Maryland,United States,Chinese,$$,48,0,3019379117,,,,Chinese,0.96
8323,28aa085a505af809,open,Kajimachi Japanese Steakhouse,2517 Paxton St,Harrisburg,17111,Pennsylvania,United States,Japanese,$$,53,0,7172326731,info@kajimachijapanesesteakhouse.com,,,Chinese,0.8
8324,29ee3595f8cae9a0,open,Yamato Japanese Steakhouse,278 Winthrop St,Taunton,02780,Massachusetts,United States,Japanese,$$,25,2011,5089779888,,Dennis Lau,General,Chinese,0.86
8325,31d54e3aaff6abd0,open,Lee's Garden Chinese Restaurant,789 Springfield Ave,Summit,07901,New Jersey,United States,Chinese,$,48,1999,9082735876,,Zhengui LI,Owner,Chinese,1.34
8326,330c21afad4e60a1,open,Kai's Sushi & Grill,586 W 78th St,Chanhassen,55317,Minnesota,United States,Japanese,$$,57,2012,9529232456,minah586@yahoo.com,,,Chinese,0.69
8327,332c3c011a9a3e6d,open,Fire Street Food,293 King St,Charleston,29401,South Carolina,United States,"Japanese, Thai",$$,43,0,8436410152,fire5172@gmail.com,,,Chinese,0.76
8328,3515279c928d41b1,open,Tokyo Japanese Steak House and Sushi Bar,915 E Bender Blvd,Hobbs,88240,New Mexico,United States,Japanese,$$,75,0,5759648522,,,,Chinese,0.9
8329,3a6b335da6961caf,open,Jimmy Chen's Asian Cuisine & Cocktail Bar,122 Prospect Hill Rd,East Windsor,06088,Connecticut,United States,Chinese,$$,34,2010,8606238886,,Jimmy Chen,Owner,Chinese,1.27
8330,3d88cabcd446f726,open,Express Japan,1 Bellis Fair Pkwy,Bellingham,98226,Washington,United States,Japanese,$,14,0,3607152078,,,,Chinese,0.94
8331,3de9c2ab06bcda1d,open,Oriental Kitchen,1000 Morningside Dr,Conway,72034,Arkansas,United States,Chinese,$$$,39,2004,5013283255,,,,Chinese,1.23
8332,3fe46bfdc39c3c88,open,Yamada Teriyaki,345 Andover Park E,Tukwila,98188,Washington,United States,Japanese,$,31,2008,2065750741,,Thong Ung,,Chinese,1.21
8333,44be75a4d65417a5,open,Peking Quick One,359 Somerville Ave,Tonawanda,14150,New York,United States,Chinese,$,37,0,7163818730,,,,Chinese,1.31
8334,4cbe5435da57eec9,open,Kazuki Sushi,13212 Sherman Way,Los Angeles,91605,California,United States,Japanese,$$,53,2017,8187646989,kazukisushi2017@gmail.com,,,Chinese,0.97
8335,4d6aaa54ed6f7c3c,open,Nori-Teriyaki,639 Broadway,Bayonne,07002,New Jersey,United States,"Japanese, Chinese",,5,0,2015350157,,,,Chinese,0.69
8336,4e911d5669c904c8,open,Akarii Revolving Sushi,628 Harrold St,Fort Worth,76107,Texas,United States,Japanese,$$,59,0,8173328888,,,,Chinese,0.99
8337,52de823acf88a711,open,Dragon Den Chinese Restaurant,10205 Kingston Pike,Knoxville,37922,Tennessee,United States,Chinese,$,45,1993,8656914529,,Zhenwu Jiang,,Chinese,1.2
8338,538757bf7e09e781,open,Chicken & Teriyaki,1314 12th St,Hood River,97031,Oregon,United States,"Mexican, Japanese",$,28,2010,5414364171,,Anthony Rivera,,Chinese,1.14
8339,56825b7863372c0a,open,Garage Kitchen,18305 Colima Rd,Rowland Heights,91748,California,United States,Chinese,$$,70,0,6262690313,,,,Chinese,1.14
8340,5d147d52b2ca571c,open,Hibachi Sushi,3217 Avent Ferry Rd,Raleigh,27606,North Carolina,United States,Japanese,$,29,2008,9192339119,,,,Chinese,1
8341,5f4e8b0fe627e161,open,Domo Japanese Grill,1522 N Leg Rd,Augusta,30909,Georgia,United States,Japanese,$,47,2009,7063643066,,,,Chinese,1.21
8342,6121ee581cdb2497,open,Bamboo Southampton,76 Jobs Ln,Southampton,11968,New York,United States,Japanese,$$,74,0,6314884240,hi@bamboosouthampton.com,,,Chinese,0.66
8343,612f4e8a818ae17c,open,Lucky Panda,3014 Allison Bonnett Memorial Dr,Bessemer,35023,Alabama,United States,Chinese,$,34,0,2054906503,,,,Chinese,1.39
8344,619b8a0f7453e185,open,China Cook Restaurant,715 Evesham Ave,Somerdale,08083,New Jersey,United States,"Japanese, Chinese",$$,61,0,8562585667,,,,Chinese,0.8
8345,65eff11f6c70fb0c,open,Family Mongolian BBQ,2321 Tapo St,Simi Valley,93063,California,United States,Mongolian,$$,58,0,8055271966,,,,Chinese,0.86
8346,67e72a1ccdf62d9f,open,Bao's Asian Cafe,3514 Highway 36 S,Rosenberg,77471,Texas,United States,Chinese,,54,0,2812393830,,,,Chinese,1.14
8347,6b6e06ca6820012f,open,Goodie's Sub Shop,5920 Princess Garden Pkwy,Lanham,20706,Maryland,United States,Chinese,$,30,0,3014292850,,,,Chinese,1.39
8348,6c2eed474715ac1d,open,China Star,147 Roaring Lion Dr,Hedgesville,25427,West Virginia,United States,Chinese,$$,31,2006,3047548933,,Jerry Chen,,Chinese,1.2
8349,6ccdb96b7534be83,open,Hachi,320 Main St,Middletown,06457,Connecticut,United States,Japanese,$$,68,0,8603460727,,,,Chinese,0.8
8350,6f1a6cc705d1bf92,open,Yao Fuzi Cuisine,4757 W Park Blvd,Plano,75093,Texas,United States,Chinese,$$,50,0,2144739267,hollienguyen@yaofuzi.com,,,Chinese,0.86
8351,6f8b5765394e5d19,open,Rice King II,1887 Louisville Rd,Alcoa,37701,Tennessee,United States,Chinese,$,58,0,8659829682,,,,Chinese,1.29
8352,71f11122b38be136,open,Asahi All You Can Eat,16 Old Mill Blvd,Washington,15301,Pennsylvania,United States,Japanese,$$,55,0,7242069098,,,,Chinese,0.8
8353,727bbe07227d0a10,open,Golden Moon Restaurant,2511 Geneva Ave,Daly City,94014,California,United States,Chinese,$$$,40,2015,4152398844,,Fei C,Owner,Chinese,0.94
8354,7462bb22e16ef91b,open,Everest sushi Bar and grill,3515 Sycamore School Rd,Fort Worth,76133,Texas,United States,Japanese,$$,36,0,6824995871,Everestsushi138@gmail.com,,,Chinese,0.87
8355,751cd77c2e6aa326,open,Kim's Kitchen,88 Russell St,Lewiston,04240,Maine,United States,Chinese,,15,0,2073125882,,,,Chinese,0.93
8356,75cf6ae50fe29425,open,Laureles Chinese restaurant,1910 SW 1st St,Miami,33135,Florida,United States,Chinese,,28,0,3056430099,,,,Chinese,1.31
8357,77148fbd40a85aa4,open,Golden Chopsticks,62 Franklin St,Westerly,02891,Rhode Island,United States,Chinese,$$,79,2001,4013486666,,Guy Gengarella,,Chinese,1.34
8358,78b2698c44b88713,open,The One Thai Oishi,1001 N Main St,Alturas,96101,California,United States,"Japanese, Thai",$$$,28,0,5302335650,,,,Chinese,0.93
8359,7c18bf5874065007,open,Johnstown Peking Chinese Restaurant,50 E Main St,Johnstown,12095,New York,United States,Chinese,$$,79,1987,5187622828,sales@pekingcorp.com,,,Chinese,1.34
8360,8034f79f44a9f86a,open,Best Thai & Sushi,35354 SR-54,Zephyrhills,33541,Florida,United States,"Japanese, Thai",$$,83,0,8137822201,je_neam@hotmail.com,,,Chinese,1.11
8361,86483beb58b514e0,open,Xi An Gourmet,15 Willow Ridge Dr,Amherst,14228,New York,United States,Chinese,$$$,44,0,7166918880,,,,Chinese,0.77
8362,8731bebc283f83af,open,Chester's Asia Restaurant,2216 Pickwick Dr,Camarillo,93010,California,United States,Chinese,$$,93,1963,8054826564,,Keith Kwan,Owner,Chinese,1.2
8363,89d6958e900e9c18,open,Hunan Cafe,43300 Southern Walk Plz,Ashburn,20148,Virginia,United States,Chinese,$,54,2007,7037263890,info@hunancafeashburnva.com,,,Chinese,1.31
8364,8a9d3a0e0f24e215,open,Best Hunan,8630 Guilford Rd,Columbia,21046,Maryland,United States,Chinese,$,30,1991,4103819798,,Yan Zhang,Owner,Chinese,1.2
8365,8d76d1364b198c71,open,Apple Teriyaki,27400 Pacific Hwy S,Federal Way,98003,Washington,United States,Japanese,$,26,2006,2538390110,,Uion Choi,Owner,Chinese,1.14
8366,8ea81f1cfe253739,open,Kin Thai & Sushi,22211 W Interstate 10,San Antonio,78257,Texas,United States,Japanese,$$$,40,0,2104740959,kinthaiandsushi@gmail.com,,,Chinese,0.57
8367,94041897a0624eeb,open,Hiro Ramen & Tea,4800 Sawmill Rd,Columbus,43235,Ohio,United States,Japanese,$$$,41,0,6149726089,hiroramentea@gmail.com,,,Chinese,0.54
8368,95aaab63f96d0224,open,Edo Takeout,16 Condict St,New Brunswick,08901,New Jersey,United States,Japanese,$,16,0,7325140700,,,,Chinese,1.01
8369,989f815fcccf22ec,open,Seoul BBQ & Sushi,11025 N Black Canyon Hwy,Phoenix,85029,Arizona,United States,Japanese,$,51,0,6024410900,reel.contactus@gmail.com,,,Chinese,1.37
8370,9ab7f937436de3e3,open,Toyama Sushi,1500 E Village Way,Orange,92865,California,United States,Japanese,$$,36,0,6572210709,,,,Chinese,0.69
8371,9d6ff18ed9a38e1d,open,Sushi & Thai,955 S Lapeer Rd,Oxford,48371,Michigan,United States,"Japanese, Thai",$$,38,2012,2488148400,apple10111@hotmail.com,,,Chinese,0.71
8372,9eca0e29fa1865da,open,Koto Japanese Steak House,533 S Howard Ave,Tampa,33606,Florida,United States,Japanese,$$,73,2009,8139646808,,Ting Lin,,Chinese,0.69
8373,a02e925200c773e7,open,Ruan's Asian Bistro,3417 Lackey St,Lumberton,28360,North Carolina,United States,"Japanese, Chinese, Thai",$$,25,0,9106082022,,,,Chinese,1.04
8374,a36f991bb3d23e4a,open,Chef's Bento,840 Allens Ave,Providence,02905,Rhode Island,United States,"Chinese, Thai",,17,0,4017818887,,,,Chinese,1.07
8375,a3822a4ff430a44c,open,Ming II,3 Speedwell Ave,Morristown,07960,New Jersey,United States,Chinese,$$$,53,2007,9738712323,,Shaun,Owner,Chinese,1.06
8376,a52de830837e64aa,open,Yacky Shack,163 Colorado St,Muscatine,52761,Iowa,United States,"Korean, Japanese, Vietnamese, Chinese",$,64,0,5632648007,yackyshack@gmail.com,,,Chinese,1.16
8377,a56eda39074b17fc,open,Chef's Kitchen,19762 Colima Rd,Rowland Heights,91748,California,United States,Chinese,$,13,2009,9098957745,,Rico Aiello,Owner,Chinese,1.31
8378,a7e9f54231e1e7bc,open,Sushi Station,1575 E Camelback Rd,Phoenix,85014,Arizona,United States,Japanese,$$,41,0,6023588789,info@sushitokoroaz.com,,,Chinese,0.69
8379,a99c98a5274aefd7,open,Bamboo Moon,41 N Main St,Randolph,02368,Massachusetts,United States,"Japanese, Chinese",$,34,0,7819862622,bamboomoon2016@gmail.com,,,Chinese,1.04
8380,ab08891d8b28cc53,open,China Town,937 Sheridan Ave,Cody,82414,Wyoming,United States,Chinese,$$,80,0,3075869798,info@chinatowncody.com,,,Chinese,1.17
