Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score
18834,15139b82bf0d9981,open,Ten One Tea House,105 Bond Sq,Watertown,02472,Massachusetts,United States,Taiwanese,$,73,0,8573044168,,,,Unknown,1.39
18835,1528b00ae42a48f5,open,Token Ramen & Kungfu Tea,7717 Ulmerton Rd,Largo,33771,Florida,United States,Japanese,$$,60,0,7274440333,,Amy L,Owner,Unknown,1.2
18836,15d433c623e6c352,open,Floyd's Cajun Seafood,27126 Northwest Fwy,Cypress,77433,Texas,United States,Cajun,$$,50,2016,8326536830,eddie.diaz@floydscajun.com,Eddie Diaz,General,Unknown,1.1
18837,15dc74c4e6e81dea,open,TASTE,1544 Laskin Rd,Virginia Beach,23451,Virginia,United States,Chinese,$$,51,0,7574251858,,Cadhla Hasan Clarke,Front of the House,Unknown,1
18838,163c0b7792218f08,open,Cooking Girl,636 State Highway 6 S,Sugar Land,77478,Texas,United States,Chinese,$$,61,2016,2812421131,cookinggirlsugarland@gmail.com,,,Unknown,1.03
18839,164e39c9321f37bb,open,Kabuki,253 Spring St,Jeffersonville,47130,Indiana,United States,Japanese,$$$,35,0,8129247197,,,,Unknown,0.6
18840,1681b6643fe19e49,open,Mallards Restaurant,5681 Blaine Ave,Inver Grove Heights,55076,Minnesota,United States,"Creole, Caribbean, Cajun",$$,55,0,6513301893,,,,Unknown,1.36
18841,16900c44aed1656f,open,Maru Ice Cream,160 Fort St W,Detroit,48226,Michigan,United States,Japanese,,94,0,3138888683,hello@marusushi.com,,,Unknown,0.79
18842,16dd2dd26e317f28,open,Ichiban Grill Hibachi & Sushi,1058 Pavillion Pkwy,Monroe,30656,Georgia,United States,Japanese,$$$,76,0,6786358886,machty@gmail.com,Alex Matchneer,Information Technology,Unknown,0.74
18843,16e2541c7855266d,possibly closed,Donetto,976 Brady Ave NW,Atlanta,30318,Georgia,United States,"Japanese, Cajun, Italian",$$$$,0,0,4044456867,,,,Unknown,0.93
18844,16f39004a5aa316b,open,India Palace Restaurant,4213 Lafayette Rd,Indianapolis,46254,Indiana,United States,"Indian, Chinese",$$$,40,1989,3172980773,indiapalace@gmail.com,,,Unknown,1.37
18845,17018705e8d13534,open,Mimi Cheng's - Cobble Hill,224 Atlantic Ave,Brooklyn,11201,New York,United States,"Chinese, Taiwanese",,70,0,9179091239,info@mimichengs.com,,,Unknown,1.03
18846,1709f64610486f4c,open,Ko Ryu Ramen - Western,29505 S Western Ave,Rancho Palos Verdes,90275,California,United States,Japanese,$$,55,2013,3109357550,,,,Unknown,0.69
18847,176b8ec624c7c78e,open,Splitsville Dining Room,1530 S Disneyland Dr,Anaheim,92802,California,United States,Japanese,$$,86,0,6572762440,josed@splitsvillelanes.com,Jose Dominguez,General,Unknown,0.83
18848,177e9f2b8484804a,open,Mycha,225 S Canal St,Chicago,60606,Illinois,United States,"Chinese, Taiwanese, Thai",,77,0,8472608387,,,,Unknown,1.13
18849,17a66c6d484b7827,open,Sushi Confidential - Campbell,247 E Campbell Ave,Campbell,95008,California,United States,Japanese,$$,77,2012,4085965554,randy@sushiconfidential.com,Randy Musterer,Owner,Unknown,0.71
18850,17fc5109b9a526a4,open,Poke Burri,30 Milton Ave,Alpharetta,30009,Georgia,United States,Japanese,$$$,51,0,6784916890,,,,Unknown,0.4
18851,180362cb78f25c89,open,3 Times,818 Broadway,New York,10003,New York,United States,Chinese,$$,61,0,6466093040,,Josselin Melgar Alcantara,Front of the House,Unknown,1
18852,18105818dab32ae9,open,City Kitchen,145 Bakery Square Blvd,Pittsburgh,15206,Pennsylvania,United States,"Hawaiian, Japanese, Vietnamese, Chinese",$$,86,0,0,,Joshua Minehart,Back of the House,Unknown,1.01
18853,18470482b3d1e700,open,Kyo Matcha,1010 Beacon St,Brookline,02446,Massachusetts,United States,Japanese,$$,97,0,6175056857,,Jaclyn N,Owner,Unknown,0.79
18854,18b86f3e518e25d2,open,Yu Noodles,1690 Anderson Rd,McLean,22102,Virginia,United States,"Szechuan, Chinese",$$,33,0,7036882028,,,,Unknown,0.77
18855,18b962dd8ae2678d,open,Yabai Rolls,200 E Flagler St,Miami,33131,Florida,United States,Japanese,$$,89,0,7866419261,info@battubelin.com,,,Unknown,0.71
18856,18e8fd7bbb140747,open,Bluefin Sushi & Ramen,17711 W Interstate 10,San Antonio,78257,Texas,United States,Japanese,$$,94,0,2106003221,,,,Unknown,0.86
18857,1938ab4b70fa0c95,open,Sequoia Sandwich Company,9160 Rosedale Hwy,Bakersfield,93312,California,United States,Chinese,$$$,55,1999,6615871600,,Gary Blackbeurn,Owner,Unknown,0.91
18858,19392b685c4e6b5b,open,Menya Ramen and Poke,1645 Briargate Pkwy,Colorado Springs,80920,Colorado,United States,Japanese,$$,30,2016,7193744278,jw@menyagroup.com,,,Unknown,0.57
18859,19805f7bbb3aab0e,open,Kissaki,500 S Pointe Dr,Miami Beach,33139,Florida,United States,Japanese,$$$,76,0,3057011320,,,,Unknown,0.74
18860,19c34318c3eecfb2,open,Yu Noodles,387 E Gude Dr,Rockville,20850,Maryland,United States,"Szechuan, Chinese",$$$,75,0,3013273949,,,,Unknown,0.8
18861,1a02953e1815a507,open,Kanki - North Market Square,1603 N Market Dr,Raleigh,27609,North Carolina,United States,Japanese,$$,98,0,9198764157,GuestContact@kanki.com,,,Unknown,0.69
18862,1a51c74e1b74e42e,open,Pada Sushi,15200 Rosecrans Ave,La Mirada,90638,California,United States,Japanese,,58,0,8882923526,,,,Unknown,0.63
18863,1a784c240b0169c0,open,SanSai Japanese Grill,10904 Lindbrook Dr,Los Angeles,90024,California,United States,Japanese,$$,63,2006,3104430610,,,,Unknown,0.97
18864,1a9e9b90d48cc025,open,Le Roux's Chicken Shack,9734 Hayne Blvd,New Orleans,70127,Louisiana,United States,"Creole, Caribbean, Cajun",$$,38,0,5042410400,,,,Unknown,1.46
18865,1aa48162499f690e,open,Danish & Donuts,1450 N Santa Fe Ave,Vista,92083,California,United States,"Haitian, Chinese",$,36,0,7609414513,,,,Unknown,1.31
18866,1aa805cd5da53309,open,Kotobuki,East Hauppauge,Nesconset,11767,New York,United States,"Japanese, Chinese",$$$,48,0,6313603969,,,,Unknown,0.29
18867,1ad764b0192966cf,open,Kimchi Box,2897 W Maple Rd,Troy,48084,Michigan,United States,"Korean, Chinese",$$,31,0,2488508445,,,,Unknown,0.86
18868,1ae63c2ae50f6db3,open,Lin's Express,McAllen Historic Bus Redevelopment,McAllen,78501,Texas,United States,"Japanese, Chinese",$$$,46,0,9568004219,,,,Unknown,1
18869,1ae761247b0a83d7,open,Sushi Confidential,26 N San Pedro St,San Jose,95110,California,United States,Japanese,$$$,98,2016,4089138080,randy@sushiconfidential.com,,Owner,Unknown,0.6
18870,1af0d8953838b987,open,Laughing Buddha,3730 S Las Vegas Blvd,Las Vegas,89158,Nevada,United States,Japanese,$$,86,0,7025908664,,,,Unknown,0.79
18871,1b333b29bfc49201,open,Soho Sushi Burrito,6040 Badura Ave,Las Vegas,89118,Nevada,United States,"Mexican, Japanese",$$,59,0,7029061799,,,,Unknown,0.8
18872,1b3a0e5805814475,open,Hava Java Cafe & Sushi,455 Route 306,Monsey,10952,New York,United States,Japanese,$,61,0,8453621019,,,,Unknown,1.16
18873,1b494bb627834ebd,open,Izumi Sushi & Hibachi All You Can Eat,1301 NW 114th St,Clive,50325,Iowa,United States,Japanese,$$$,84,0,5159784666,,,,Unknown,0.46
18874,1b4d80421e4cae97,open,Teriyaki Boy Healthy Grill,9055 S Eastern Ave,Las Vegas,89123,Nevada,United States,Japanese,$$,39,2010,7022601148,,,,Unknown,0.86
18875,1b6dc3c5ea9e12fa,open,Mr Shrimp,329 N Main St,Belle Glade,33430,Florida,United States,"Southern, Cajun",$,63,0,5619924838,,,,Unknown,1.86
18876,1bc72f78867c636d,open,AFC Sushi,1790 Black River Blvd N,Rome,13440,New York,United States,Japanese,,96,0,3106043200,,,,Unknown,0.94
18877,1bdb2cd6ec45c785,open,Braganza Tea,4510 NE 68th Dr,Vancouver,98661,Washington,United States,Taiwanese,$$$,40,0,3606242223,service@braganzatea.com,,,Unknown,1.13
18878,1c0f8b683a41cb29,open,Poke Cafe - Centre Pointe Dr,4959 Centre Pointe Dr,North Charleston,29418,South Carolina,United States,Japanese,$$$,58,0,8437370050,,,,Unknown,1
18879,1c2f50467088f30d,open,Soru Ramen & Asian Cuisine,3255 St Rose Pkwy,Henderson,89052,Nevada,United States,Japanese,$$,72,0,7029702389,info@soruramen.com,,,Unknown,0.83
18880,1ce7ee27363775d9,open,Lotus Seafood,9531 Southwest Fwy,Houston,77074,Texas,United States,"Southern, Cajun",$$,84,0,7132707987,,,,Unknown,1.53
18881,1cf0aa9bf97f50ae,open,Mecha Noodle Bar,116 Washington St,Norwalk,06854,Connecticut,United States,Japanese,$$,78,2015,2032958718,,,,Unknown,0.93
18882,1d0c705aee6aeb0c,open,Urban Wok,5326 W 16th St,Minneapolis,55416,Minnesota,United States,Chinese,$,33,0,9528557726,info@urbanwokusa.com,,,Unknown,1.43
18883,1dbf10cecf83f233,open,W & Z Asian Bistro & Sushi Bar,21576 N John Wayne Pkwy,Maricopa,85139,Arizona,United States,Japanese,$$,29,0,5205688277,,,,Unknown,0.79
18884,1dcb7cbad4afe141,open,Mojoilla Fresh,2319 Roosevelt Ave,Flushing,11354,New York,United States,Japanese,$,86,0,6463390514,,Jesse Martinez,Owner,Unknown,1.4
18885,1e173e73bc9c2e17,open,SanSai Japanese Grill,8428 Firestone Blvd,Downey,90241,California,United States,Japanese,$$,71,2006,5628611802,,Delfino Rosales,General,Unknown,0.97
18886,1e4864024408b41d,open,Pho D'lite,21736 Great Mills Rd,Lexington Park,20653,Maryland,United States,Chinese,$$$,31,0,2402378043,,,,Unknown,0.91
18887,1e936cfe46af1028,open,the Market,360 Huntington Ave,Boston,02115,Massachusetts,United States,Japanese,,96,0,6173737644,,,,Unknown,0.76
18888,1ead864f583cd5a0,open,Soulshine Pizza Factory,1111 Highland Colony Pkwy,Ridgeland,39157,Mississippi,United States,"Creole, Caribbean, Cajun",$$$,60,2001,6018568646,ridgeland@soulshinepizza.com,,,Unknown,1.13
18889,1ef0b9d2d438fde9,open,CRISPY BURGERCui Cui Ji - Burlington,160 N Winooski Ave,Burlington,05401,Vermont,United States,Chinese,$$,60,0,8025400900,,,,Unknown,1.1
18890,1f06717d44431c08,open,Capital Noodle Bar,3850 Barranca Pkwy,Irvine,92606,California,United States,"Cantonese, Chinese",$$,79,2014,9496518088,,,,Unknown,1.06
18891,1f1ac126c138e5bb,open,TaD's Louisiana Cooking,1425 FM-1463,Katy,77494,Texas,United States,"American, Cajun",$$,69,2014,2816651149,tadsofkaty@gmail.com,,,Unknown,1.1
18892,1fa26e4c896cc0b6,open,Pearl,1280 Highway 315 Blvd,Wilkes-Barre,18702,Pennsylvania,United States,Japanese,$$,58,0,5708312100,creitz@mohegansunpocono.com,Conner Reitz,Sales & Marketing,Unknown,1.16
18893,1fb8003b07a65eb8,possibly closed,Dothan Ice Cream Company dba Stix & Cones (Nov. 2018),150 N Foster St,Dothan,36303,Alabama,United States,Japanese,$$,0,2015,3343050111,brett@dothanicecream.com,,,Unknown,1.11
18894,1fbde4d2884c9da5,open,Gengis Khan,2101 Santa Rosa Plz,Santa Rosa,95401,California,United States,Mongolian,$,88,0,3109055767,,,,Unknown,1.49
18895,202138292abc23d9,open,Kinya Ramen,4949 Cal Sag Rd,Crestwood,60418,Illinois,United States,Japanese,$$$,97,0,7083888232,,,,Unknown,0.67
18896,211d1ff1827b890f,open,Lotus Seafood,4806 Almeda Rd,Houston,77004,Texas,United States,"Southern, Cajun",$$,87,0,2815062113,,,,Unknown,1.27
18897,21326d540d13c60b,open,Luna Hall | Pollo Aria | Dumpling District,625 H St NW,Washington,20001,District of Columbia,United States,Chinese,$$,40,0,2024501802,info@tljus.com,,,Unknown,0.99
18898,2146fe44e0776bc6,open,Egg Roll King,10078 Adams Ave,Huntington Beach,92646,California,United States,Chinese,$$,84,1998,7143788612,,Wan Ching Chen,Owner,Unknown,1.06
18899,21c660b584b4b0a8,open,Wokcano,24201 Valencia Blvd,Valencia,91355,California,United States,Japanese,$$,40,0,6612881913,,Ron Madril,Operations,Unknown,0.4
18900,21d8c3b46660d4c2,open,Teriyaki Boy,6425 S Durango Dr,Las Vegas,89113,Nevada,United States,Japanese,$$,67,0,7022011819,,,,Unknown,0.83
18901,2236eb464b612804,open,Yo-Kai Express,4747 Arapahoe Ave,Boulder,80303,Colorado,United States,Japanese,,82,0,,,,,Unknown,0.71
18902,229117b1f6174823,open,88 Bao Bao,1639 E Monte Vista Ave,Vacaville,95688,California,United States,Chinese,$$$,36,0,7074745602,,,,Unknown,0.66
18903,22eb4c50657ca0af,open,The Butcher's Market,1225 Kildaire Farm Rd,Cary,27511,North Carolina,United States,Chinese,$$,61,2009,9194653082,cary@thebutchers-market.com,,,Unknown,1.17
18904,23101688a7c40ecf,open,Mihana Sushi,293 Spreckels Ave,Manteca,95336,California,United States,Japanese,$$,86,0,2098250688,,,,Unknown,0.94
18905,23394e032b3b9ec2,open,Steam Boys,4000 Longpoint Way,Franklin,37064,Tennessee,United States,Chinese,$$,84,0,6159963032,,,,Unknown,0.91
18906,23614e52cb3b443e,open,Great Khan's Mongolian Festival,500 Inland Center Dr,San Bernardino,92408,California,United States,Mongolian,$,81,2002,9093838481,,Albert Heranadez,,Unknown,1.91
18907,237f1e0ae0372547,open,Arirang Hibachi Steakhouse,989 US Highway 9,Parlin,08859,New Jersey,United States,Japanese,$$$,70,0,7325253551,,Russell Guarneri,,Unknown,0.61
18908,2397ea0490ff8be1,open,Kobe Japanese Steak & Seafood,8165 Honeygo Blvd,Nottingham,21236,Maryland,United States,Japanese,$$,97,2012,4109318900,,Mister Bae,,Unknown,1
18909,2400cf764393a1c3,open,Xian Sushi and Noodle North Round Rock,311 University Blvd,Round Rock,78665,Texas,United States,Japanese,$$$,50,0,5122972991,,,,Unknown,0.43
18910,2442cd69ad9ebffa,open,Tia Juanita's Fish Camp,405 US-79,Henderson,75652,Texas,United States,"Mexican, Creole, Caribbean, Cajun",$$,64,0,9037222391,dllaborde@yahoo.com,Donna Laborde,,Unknown,1.33
18911,2468c42b3f8e64d2,open,Casey's Pub,2834 Virginia Beach Blvd,Virginia Beach,23452,Virginia,United States,Chinese,$,97,1989,7573403230,brad@caseyspub.net,Brad Parvin,Operations,Unknown,1.49
18912,2500df9dbaaa4c35,open,Lifting Noodles Ramen,3231 Powelton Ave,Philadelphia,19104,Pennsylvania,United States,Japanese,$$$,90,0,2679001999,,,,Unknown,0.96
18913,250a767c121b3635,open,Kee Wah Bakery,18912 Gale Ave,Rowland Heights,91748,California,United States,Chinese,$,75,1985,6269131881,,Christine K,General,Unknown,1.49
18914,252142c8ce711a2e,open,MingHin Cuisine,1440 Golf Rd,Rolling Meadows,60008,Illinois,United States,"Cantonese, Chinese",$$,68,0,8476407999,,,,Unknown,1
18915,2570e29c277f7a8b,open,Joy Yee Noodle Roscoe,3336 N Western Ave,Chicago,60618,Illinois,United States,Chinese,$$$,89,0,7738718888,,James Tai,General,Unknown,1.1
18916,257b83d1772a7cb0,open,AFC Sushi,301 228th Ave SE,Sammamish,98074,Washington,United States,Japanese,,86,0,4252950456,,,,Unknown,0.69
18917,25a8b2c21478dba2,open,Kani House,3208 Buford Dr,Buford,30519,Georgia,United States,Japanese,$$,49,1999,7702715272,,June P,Owner,Unknown,0.71
18918,25c3ab6d843e17ec,open,Kokoroll Cafe,214 E Olive Ave,Burbank,91502,California,United States,"Hawaiian, Japanese",$$,42,0,8185614030,,,,Unknown,0.83
18919,25d1a5993703835e,open,Sansei,705 Merced Mall,Merced,95348,California,United States,Japanese,$$,77,2007,2097263068,,Piiu Wea,Operations,Unknown,1
18920,25fd31eb477112a8,open,Tea-Do Frederick,5100 Buckeystown Pike,Frederick,21704,Maryland,United States,Japanese,$,86,0,3013782361,teadofrederick@gmail.com,,,Unknown,0.86
18921,26568da2aa633fad,open,Jin Shan Buffet,1800 E 23rd St,Lawrence,66046,Kansas,United States,"Japanese, Chinese",$,82,2004,7858309888,,Zhong Zheng,,Unknown,1.14
18922,275456a024ff20a2,open,Ippudo Bronx,2368 Hoffman St,Bronx,10458,New York,United States,Japanese,$$,86,0,9293787244,,,,Unknown,1.14
18923,278495cbbe933a8c,open,Alfred Meals,221 N 3rd St,Burbank,91502,California,United States,Japanese,,97,0,7472728566,,,,Unknown,1
18924,27a8a1937f690157,open,Sushi | Bar Nashville,610 Magazine St,Nashville,37203,Tennessee,United States,Japanese,$$$$,99,0,6152087999,,,,Unknown,0.79
18925,27ce774f93b2da09,open,Smokin' Bean,920 Skyline Rd,Susanville,96130,California,United States,"Indian, Japanese, Chinese",$$$,55,0,5302524341,,,,Unknown,0.69
18926,281f0a0efb6f9411,open,Pearl's Crabtown,303 E Sheridan Ave,Oklahoma City,73104,Oklahoma,United States,"Creole, Caribbean, Cajun",$$,94,0,4052327227,,Jason Fowler,Front of the House,Unknown,1.31
18927,2866ba74cc79b082,open,Yummy Bowl,3434 Freedom Dr,Springfield,62704,Illinois,United States,"Mongolian, Japanese",$$$,92,0,2179533777,,,,Unknown,0.74
18928,287c05665a645596,open,Sushi MAS Fort Lauderdale,721 N Federal Hwy,Fort Lauderdale,33304,Florida,United States,Japanese,$,78,0,9544402557,,,,Unknown,1.14
18929,28e4a80d58afe903,open,Sushi | Bar ATX,2600 Cesar Chavez St E,Austin,78702,Texas,United States,Japanese,$$$,61,0,7379317584,info@sushibarhospitality.com,,,Unknown,0.66
18930,28eec57afcb8dd28,open,Good Friends Noodle House,110-00 Rockaway Blvd,South Ozone Park,11420,New York,United States,Chinese,$,94,0,7182152828,,,,Unknown,1.57
18931,28f5323f045a8966,possibly closed,New Moon,28281 Newhall Ranch Rd,Valencia,91355,California,United States,Chinese,$$,0,2007,6612574321,,,,Unknown,0.89
18932,292d5fd46ebaa359,open,Horu Sushi,7800 Windrose Ave,Plano,75024,Texas,United States,Japanese,$$,50,0,9728464255,,,,Unknown,0.51
18933,299131b931a62c5d,open,T C Sogo Express III,2255 Spider Dr NE,Kannapolis,28083,North Carolina,United States,Japanese,$$,90,0,7047236753,,Tran Chung,General,Unknown,1.11
18934,29dd6750ded9053e,open,Thanks A Latte,3710 US-9,Freehold,07728,New Jersey,United States,Japanese,$$,91,0,8484449955,,Serena Liu,Operations,Unknown,0.87
18935,2a071f9ebc063252,open,Bali Hai Mongolian Barbecue,1550 US-70,Raleigh,27608,North Carolina,United States,Mongolian,$,89,0,9842005100,,,,Unknown,1.17
18936,2a10e3dd9f731198,open,Nan Xiang Express,52 Beach St,Boston,02111,Massachusetts,United States,Chinese,$$,68,0,6179922600,,,,Unknown,1.1
18937,2a2882d6e5452e9b,open,Calle Dao Downtown,543 Laguardia Pl,New York,10012,New York,United States,"Caribbean, Cuban, Chinese",$$,83,0,2127776500,info@favelacubana.com,,,Unknown,1.06
18938,2a29512beac8b774,open,Shabuya Los Angeles,1925 W Olympic Blvd,Los Angeles,90006,California,United States,Japanese,$$,86,0,2133185635,hr@shabuyarestaurant.com,,,Unknown,1.11
18939,2a71f8649ac4e38a,open,Catering by Wagamama - Murray Hill,605 3rd Ave,New York,10158,New York,United States,Japanese,$$$,97,0,6468133396,ppeterson@wagamamausa.com,Pat Peterson,Operations,Unknown,0.67
18940,2ac3874f9431f371,open,Nhinja Sushi & Wok,12021 N Rockwell Ave,Oklahoma City,73162,Oklahoma,United States,Japanese,$,64,2009,4054706044,,,,Unknown,1.26
18941,2acaf77813825662,open,Moon Thai & Japanese,2818 Weston Rd,Weston,33331,Florida,United States,Japanese,$$,46,2004,9543847275,,,,Unknown,0.57
18942,2afe6c773964a295,open,Return To Sender,401 Franklin St,Houston,77002,Texas,United States,"Cantonese, Chinese",,74,0,7135020522,,,,Unknown,1.26
18943,2b1892c556f823fe,open,AFC sushi,1101 Grants Pass Pkwy,Grants Pass,97526,Oregon,United States,Chinese,,98,0,3106043200,,,,Unknown,1.56
18944,2b2929f0a3dd5025,open,Hui Lau Shan,9924 Bolsa Ave,Westminster,92683,California,United States,Chinese,$$,68,0,6572104274,,,,Unknown,1.11
18945,2b2dc33b01af2764,open,Go Go Curry,43-31 33rd St,Long Island City,11101,New York,United States,Japanese,$$,65,0,6464697992,tomoko@gogocurryamerica.com,Tomoko Omori,General,Unknown,0.77
18946,2b4952db71fcce68,open,Sushi Confidential,31 N Market St,San Jose,95113,California,United States,Japanese,$$,53,0,4089138080,michael@sushiconfidential.com,,,Unknown,0.66
18947,2b6406538afe8577,open,Five resturant,1106 Coolidge Ave,Minot,58701,North Dakota,United States,"Vietnamese, Chinese",,99,0,,,,,Unknown,1.2
18948,2b853b891d592ff5,open,Kuro Obi by IPPUDO,100 Fairmont Shopping Ctr,Pacifica,94044,California,United States,Chinese,$$,97,0,6505711009,,,,Unknown,1.03
18949,2c57bd54ca930f44,open,Mycha (UIC SCW),828 S Wolcott Ave,Chicago,60612,Illinois,United States,"Taiwanese, Thai",,60,0,8472608387,mychachicago@gmail.com,,,Unknown,1.53
18950,2c5dc1c3b0b0133b,open,Serious Dumplings Boca Raton,9845 Glades Rd,Boca Raton,33434,Florida,United States,Chinese,$$$,44,0,5619312399,seriousdumplingsboca@gmail.com,,,Unknown,0.8
18951,2ce4009c94449041,open,Tori Sushi,400 Commons Way,Bridgewater,08807,New Jersey,United States,Japanese,$$$,59,0,9083076872,,,,Unknown,0.73
18952,2ce591baeb522040,open,Dumpling District,625 H St NW,Washington,20001,District of Columbia,United States,Chinese,$$$,81,0,2024501802,,,,Unknown,1.01
18953,2d220ae9be3a8206,open,Kee Wah Bakery,729 W Garvey Ave,Monterey Park,91754,California,United States,Chinese,$,55,1985,6262812680,,,,Unknown,1.46
18954,2d51708d8f80ee5b,open,Zen Curry West,9700 W Tropicana Ave,Las Vegas,89147,Nevada,United States,Japanese,$$,62,0,7029094053,,,,Unknown,0.83
18955,2d6d070efa422262,open,I'Milky Mu Bai - Flatiron,127 E 23rd St,New York,10010,New York,United States,Taiwanese,,68,2018,9297866018,imilkycorp@gmail.com,,,Unknown,1.17
18956,2d972ab29835b508,open,Stix and Cones,123 N Foster St,Dothan,36303,Alabama,United States,Japanese,,58,0,3343050111,stix901@stixonline.com,,,Unknown,1.09
18957,2dde21dded6b60c5,open,City Pork Brasserie & Bar,7327 Jefferson Hwy,Baton Rouge,70806,Louisiana,United States,"Creole, Caribbean, Cajun",$$,85,2014,2256158880,info@citypork.com,,,Unknown,1.7
18958,2e427b5f5d33103b,open,Ventura Crab N Spice,4732 Telephone Rd,Ventura,93003,California,United States,Cajun,$$,92,0,8055354363,franchise@crabnspice.com,,,Unknown,1.1
18959,2ea5c7814b55ff4b,open,88 Bao Bao,10710 Trinity Pkwy,Stockton,95219,California,United States,Chinese,$$$,89,0,2098884071,,,,Unknown,1.09
18960,2eb0668d5005e9e7,open,Poke Land,550 Woollomes Ave,Delano,93215,California,United States,"Hawaiian, Japanese",$$,65,0,6613727175,,,,Unknown,1.11
18961,2edd8cac0461429a,open,Chang's Mongolian Grill,10900 SW 68th Pkwy,Tigard,97223,Oregon,United States,Mongolian,$$,77,2009,5032462191,,Charlie Yuan,General,Unknown,1.06
18962,2f093e40b8151446,open,Ling & Louie's Asian Bar and Grill,2040 International Pkwy,Dallas,75261,Texas,United States,Chinese,$$,83,2013,9729737325,dfw@lingandlouies.com,,,Unknown,1.27
18963,2f4eef3fe23ede21,open,Ato,640 E Main St,Lakeland,33801,Florida,United States,Japanese,$,82,0,8632259752,events@thejoinerylkld.com,,,Unknown,1.4
18964,2f5541b7a678deef,open,Hot Lola's,1501 Wilson Blvd,Arlington,22209,Virginia,United States,"Szechuan, Chinese",$$,30,0,5712575707,,Mya Clarke,Front of the House,Unknown,0.86
18965,2faa2880c2597eed,open,Soft Swerve Ice Cream,85 Bayard St,New York,10013,New York,United States,Chinese,$$,78,0,7188780739,michael@softswervenyc.com,,,Unknown,1.06
18966,2fc007407f8c36c3,open,Cooking Girl,9340 Highway 6,Missouri City,77459,Texas,United States,Chinese,$$,89,0,3466475040,,,,Unknown,0.91
18967,2fda16763dcb28e4,open,Poke Cafe - Summerville,1097 N Main St,Summerville,29483,South Carolina,United States,Japanese,$$,92,0,8432855221,,,,Unknown,0.71
18968,2fe4c1cd9ad365f5,open,Wasabi Japanese Steak House,150 Montrose West Ave,Akron,44321,Ohio,United States,Japanese,$$,75,2005,3306665522,,Yuan Lin,,Unknown,0.71
18969,302ef99895d8eeca,open,The Bend Sports Bar,7730 Bandera Rd,San Antonio,78250,Texas,United States,Chinese,$,40,1998,2102908138,,Rachel A,General,Unknown,1.49
18970,30619232a38a8536,open,Steam Boys,8294 US-72,Madison,35758,Alabama,United States,Chinese,$$,94,0,2565138380,,,,Unknown,0.91
18971,30ca8c4e7d52424e,open,Restaurant National,909 S Oneida St,Denver,80224,Colorado,United States,Chinese,$$,60,0,7202613939,,,,Unknown,1.26
18972,3123f104db83ad0e,open,Dan Modern Chinese,6460 E Pacific Coast Hwy,Long Beach,90803,California,United States,Chinese,$$,55,0,5624314588,dan@danmodern.com,,,Unknown,0.97
18973,31603006eb5d36e6,open,Dumpling Kitchen Noe Valley,3913 24th St,San Francisco,94114,California,United States,Chinese,$$$,95,0,4152824969,dumplingkitchenus@gmail.com,,,Unknown,0.94
18974,31e81f8aacd14d24,open,The Monster Crab Juicy Seafood,211-35 26th Ave,Bayside,11360,New York,United States,"American, Cajun",$$,76,0,7188198218,themonstercrabny@gmail.com,,,Unknown,1.21
18975,31fb610a0223bd0b,open,Aloha Krab Cajun Seafood & Bar,1350 Galloping Hill Rd,Union,07083,New Jersey,United States,"Southern, Cajun",$$$,46,0,9085339788,,,,Unknown,1.03
18976,3269aeece5a1d1e3,possibly closed,3 Times,90 Clinton St,New York,10002,New York,United States,Chinese,$$,0,0,6466096324,info@3times.com,,,Unknown,1.29
18977,33591a277c706d90,open,TASTE,717 Eden Way N,Chesapeake,23320,Virginia,United States,Chinese,$$,89,0,7574244583,,Denise Herren,General,Unknown,1.17
18978,339f58963cee23dd,open,Aubergine Kitchen,232 N West State Rd,American Fork,84003,Utah,United States,"Cajun, Thai",$$$,37,0,8016109871,,,,Unknown,0.84
18979,33dad66d788a885d,open,Pubbelly Sushi Pembroke Pines,306 SW 145th Ave,Pembroke Pines,33027,Florida,United States,Japanese,$$,74,0,9543677970,info@pubbellyglobal.com,,,Unknown,0.83
18980,34213da1a2fe0298,open,Mumu Hot Pot,5699 Bay St,Emeryville,94608,California,United States,Chinese,$$$,96,0,5108797857,,,,Unknown,0.94
18981,34367b46dcf96b02,open,Zhongzhong Noodles - Flatbush,1457 Flatbush Ave,Brooklyn,11210,New York,United States,"Japanese, Chinese",$$$,72,0,9292345770,,,,Unknown,0.71
18982,343aa659f2f2b87e,open,Floyds Seafood - Beaumont,2290 I-10 W,Beaumont,77707,Texas,United States,"Creole, Caribbean, Cajun",$$,89,2006,4098420686,beaumont.mgr@floydscajun.com,,,Unknown,1.41
18983,348b6f9d864b1c92,open,NeeHee's,4924 Rochester Rd,Troy,48085,Michigan,United States,"Indian, Chinese",$$,69,0,2482506335,,,,Unknown,0.86
18984,34b5160812e6cd9b,open,Outer Banks Boil Company Oak Island,5003 E Oak Island Dr,Oak Island,28465,North Carolina,United States,"Creole, Caribbean, Cajun",$$$,96,0,9104666888,matt@outerbanksboilcompany.com,Matthew Khouri,General,Unknown,1.16
